background	102 256 3722 130 29205 318 1188 131 5430 422 3948 137 2523 2687 205 103
background	102 1363 487 8388 17235 2315 18458 4376 603 501 9577 137 1008 17942 422 684 8388 137 4437 19581 12538 195 3111 2301 21990 11021 2687 205 103
background	102 1164 2190 360 528 1337 147 17666 30108 111 13829 107 8388 1787 21990 205 103
background	102 694 422 355 131 407 2190 360 111 855 3619 131 12442 111 8388 1787 21990 1814 535 482 434 633 2910 17788 422 5729 137 2087 205 103
objective	102 121 238 1203 422 647 10211 7764 1010 8388 1787 21990 1995 422 185 10453 147 1579 111 1098 131 111 5751 121 8388 1787 21990 1995 2190 422 6985 137 2166 3009 205 103
method	102 111 5729 137 15556 131 21990 1995 1045 220 13190 6093 137 1031 205 103
method	102 2403 422 106 2998 131 4382 2190 690 502 936 21990 1995 2688 422 5100 422 28239 30113 145 13749 546 137 13564 1995 145 18391 546 165 1632 205 103
method	102 1573 422 106 2998 131 2190 165 1337 791 191 6771 147 624 111 4058 137 13397 6985 205 103
method	102 643 6985 501 121 2501 524 666 1356 137 11663 690 1332 137 7320 453 137 111 2115 137 1495 5734 524 4271 168 911 6323 205 103


background	102 238 1203 11606 106 758 1172 168 231 579 605 4692 5166 334 7317 1967 111 231 579 2033 1172 137 2732 1323 1045 168 8930 1700 605 4692 205 103
background	102 111 1337 1172 18572 111 2184 1754 3246 137 3294 256 168 3621 758 605 4692 235 1795 8872 1371 205 103
background	102 147 3138 111 1337 1172 422 185 626 693 1332 137 6693 453 2713 137 3745 190 111 545 131 494 2617 121 1615 131 111 5731 15050 2018 205 103
method	102 1798 545 405 198 111 1337 1172 4374 106 1357 1797 532 121 3937 190 5085 1150 2089 111 10725 2715 605 4692 205 103
other	102 4676 7500 5519 205 103
other	102 355 4040 5201 205 103


objective	102 121 238 1203 422 185 4459 106 3045 551 168 1572 121 18914 586 791 191 106 4631 21190 23206 11440 16754 934 145 4002 1002 546 205 103
method	102 185 2977 106 1738 662 6140 131 502 3791 862 145 158 546 106 11695 1738 198 18779 4604 467 111 1653 26446 1572 137 111 8498 1572 422 137 145 170 546 106 11377 1738 198 11224 106 11377 179 8538 1892 1572 205 103
method	102 906 106 26446 1572 190 6252 988 422 185 626 1542 579 6126 191 238 1738 147 2605 111 26446 1572 147 106 3039 9657 1630 205 103
method	102 111 9192 2069 165 666 9930 833 111 23206 437 147 3754 111 6252 2118 205 103
result	102 111 1337 2641 165 2840 191 111 24791 3331 137 5029 4804 6985 168 502 7819 121 18914 586 3574 190 1533 2833 1863 21152 137 1135 1984 30126 21152 205 103
result	102 1713 405 198 580 551 300 5429 3754 5437 776 121 111 6252 1025 137 3120 6265 579 615 17270 14237 30119 422 334 165 9128 214 3343 355 3302 1045 205 103


background	102 185 709 137 5610 111 4826 131 1323 4688 191 111 355 579 9545 579 188 579 705 145 439 1184 546 7308 121 9576 579 10910 796 205 103
result	102 580 545 405 198 862 1480 1533 2250 579 556 30113 1584 475 776 1011 111 20921 131 9545 1827 3923 121 111 2250 579 556 205 103
background	102 1480 439 1184 11370 220 302 3008 106 1804 147 7493 22689 7274 422 698 220 2700 647 1795 2250 579 556 205 103
background	102 1480 11370 1390 475 10132 506 439 1184 300 195 1390 103


background	102 11067 14631 168 2923 4220 165 130 3316 551 147 2211 2923 4220 147 1248 1135 22916 334 3017 14460 131 1405 205 103
background	102 694 422 111 3302 2688 360 20794 30113 191 8930 2119 6043 137 2596 131 2740 1767 1011 111 8289 205 103
method	102 121 238 1203 422 185 4459 106 8517 579 615 3577 437 147 5470 111 2119 6043 422 334 3740 2327 626 131 111 14631 776 263 1767 9833 205 103
method	102 137 185 4070 8494 9956 263 2159 11059 137 24907 5873 147 2979 2740 1767 168 580 2188 205 103
result	102 111 2740 1767 302 617 2315 475 776 168 8837 1405 422 563 469 15219 1883 8494 6859 168 111 3577 4912 205 103
result	102 185 6030 874 1713 191 106 4276 501 4813 137 111 1798 545 405 198 580 1139 15247 355 111 3263 1078 1357 205 103


background	102 1953 626 131 111 2399 3668 2987 188 106 132 30132 30116 5046 3130 13807 1291 121 2934 111 1519 3293 121 4736 3860 190 8277 191 111 4992 205 103
background	102 5831 165 9059 147 195 111 1519 147 407 3860 205 103
background	102 906 111 1595 467 106 4299 137 106 3744 2753 10555 422 25623 30113 137 6091 131 5831 19548 144 579 4373 205 103
objective	102 238 849 12369 106 649 131 1519 1391 1482 147 5831 121 111 132 30132 30116 2220 137 11606 106 2641 791 191 106 2568 131 27951 1022 3860 1247 407 1391 205 103
objective	102 111 2116 121 238 849 1739 198 2325 220 475 1987 147 13543 263 111 2987 543 698 16101 106 1001 2460 131 5831 121 139 579 22811 137 360 475 2899 121 487 111 2987 205 103
result	102 7262 5459 112 5831 1049 220 1987 147 195 6452 214 111 615 131 5545 2753 5135 422 2277 1671 422 4147 24275 2902 422 137 1824 5459 112 2987 2899 205 103
method	102 2325 190 106 1001 615 131 5545 2277 1671 4618 147 360 106 1001 615 131 5545 2753 5135 137 24275 2902 3834 139 579 22811 205 103
method	102 2403 422 2325 190 106 1001 615 131 5831 121 139 579 22811 220 475 1987 147 7686 121 139 579 22811 205 103
method	102 1532 1384 3824 131 12860 5459 422 9668 1542 19863 30126 137 25058 190 804 579 1721 3948 6830 422 3704 188 111 1623 874 2115 1265 2135 30017 205 103
result	102 407 2116 4662 111 1061 2116 191 139 579 22811 137 11814 2011 191 539 147 3897 106 5831 1654 191 111 2399 3668 2987 205 103


background	102 755 131 106 377 5459 112 2131 2125 3862 2697 1247 1878 422 137 106 1519 4949 121 19395 165 147 1883 2008 407 1127 2019 5829 235 106 1078 615 205 103
background	102 923 131 547 3243 121 1120 137 1288 422 787 579 787 2697 145 18253 30113 546 360 528 111 2950 131 11066 849 121 2151 1320 205 103
background	102 121 867 422 106 2110 2934 131 18253 30113 300 195 3178 833 111 3879 4534 131 111 787 2059 2697 334 12067 18253 30113 205 103
background	102 121 238 5121 422 185 3401 2151 5719 147 3754 2697 467 1878 137 467 787 4371 205 103
method	102 185 469 3401 1045 198 5809 147 626 787 2019 453 147 4920 787 662 205 103
method	102 787 579 787 2697 2533 4362 147 787 1832 422 137 5214 1011 1832 300 1992 195 1827 2168 18253 826 205 103
background	102 407 17715 220 791 191 111 20926 198 111 662 131 106 787 552 195 8847 214 8467 633 2019 190 482 234 475 1878 131 1721 1832 205 103
result	102 111 971 1188 131 238 5121 7292 2151 3989 2688 147 3754 787 1832 263 18253 2449 205 103


background	102 10693 7909 1584 106 7251 3838 2641 168 1904 4765 7644 2829 1262 205 103
objective	102 121 238 697 185 405 106 5158 899 168 539 21190 2449 300 195 8284 690 111 10693 3997 2641 168 1904 1572 1882 137 1572 579 3644 2829 1262 168 111 2188 131 10693 3261 205 103
objective	102 111 4068 131 238 1203 165 147 16113 437 1113 579 1493 13388 467 1762 121 7908 3838 3574 555 188 27561 10693 3261 205 103
method	102 185 3120 238 214 9464 106 7251 3652 5482 131 21190 2449 198 2533 8915 191 8905 5086 263 1061 4303 422 7428 7484 13231 3399 168 1188 5080 422 1319 111 965 168 4228 11123 437 579 9702 7957 205 103
method	102 580 1139 9154 111 1655 6987 131 20755 11538 781 2208 214 3910 106 2404 1904 3201 662 198 19960 30113 4959 14631 422 5666 29373 8663 1542 579 19824 11538 137 12063 111 1904 2272 205 103
result	102 185 3768 1098 579 131 579 111 579 5751 1150 137 21198 7269 1045 191 1235 16774 1471 111 19207 30109 422 6208 30121 422 137 25866 6985 205 103


background	102 238 1203 4400 106 758 1172 147 1547 8409 9341 205 103
background	102 8409 9341 241 705 1337 121 111 24641 30113 429 1815 235 25691 1224 205 103
method	102 111 1291 131 8409 9341 121 106 7282 6749 1479 429 165 198 256 165 28017 147 11877 506 1114 9341 205 103
method	102 111 2848 131 8409 9341 1337 121 238 1203 3294 8294 26352 131 740 1094 4298 579 22196 303 145 334 2977 106 3802 993 467 2473 121 106 7282 6749 1479 429 546 137 4400 502 5729 573 111 2848 121 24641 30113 862 145 158 546 111 776 2735 147 5847 147 4207 8409 9341 165 5695 214 111 649 131 2494 121 111 429 422 137 145 170 546 425 2618 2929 165 2764 147 14294 30107 131 238 2735 776 603 256 434 3063 29587 205 103
result	102 111 2848 131 24641 30113 4400 694 5729 121 111 820 131 2277 10038 205 103


objective	102 121 238 1203 422 185 4423 106 649 131 19922 137 1449 5558 1554 9594 9463 1554 453 11714 2933 147 2211 2177 1905 6065 579 9702 1836 10012 573 1164 9796 205 103
method	102 9273 10744 214 2987 170 205 244 2040 422 407 1078 220 2933 147 2211 147 14460 234 20193 131 2485 8328 11370 188 804 188 9640 422 121 2144 147 3783 23116 2085 137 453 25791 30113 205 103
method	102 185 2144 111 758 1078 191 547 453 437 422 7176 2571 422 4197 2571 422 28839 12649 422 5232 422 4325 1385 422 137 494 4795 205 103
result	102 407 1078 3915 13888 30107 693 131 407 4795 422 139 205 159 205 3139 579 3668 8617 7176 422 121 993 147 3120 2968 422 139 205 159 205 1001 5232 137 13895 205 103


background	102 111 11817 131 1748 776 1632 191 20418 165 3792 500 140 205 103
background	102 969 407 10543 1601 1301 2485 147 4480 692 579 147 579 4282 422 698 469 3299 106 2525 168 1748 2029 137 22097 30126 191 130 26796 2211 205 103
background	102 1390 2461 22097 30126 552 864 7942 2485 5459 1994 6735 137 1269 147 4321 12012 422 425 527 3425 22099 140 238 3277 205 103
background	102 147 3156 238 4502 422 185 2875 191 2528 131 4878 30140 20418 2485 2760 188 1188 131 502 2229 826 205 103
background	102 121 527 158 422 185 5610 111 2211 422 7128 422 137 2540 131 22097 30126 21645 11300 214 20418 205 103
objective	102 121 527 170 422 111 1447 131 22097 30126 14070 165 2959 188 106 15938 467 3165 131 7702 982 191 20418 137 2485 5459 1994 6735 205 103
method	102 13800 2327 19199 422 185 3768 198 7702 982 12235 457 22097 30126 14070 422 334 2640 1994 6735 205 103
result	102 263 106 9697 5459 112 5211 422 580 2116 1261 198 2485 4653 16101 20418 188 106 22556 1451 422 334 552 422 121 111 1113 579 2004 422 864 7942 4321 13591 205 103


background	102 4777 5150 165 111 2188 131 15387 1549 4777 263 2740 5451 205 103
result	102 12959 422 4777 5150 165 2580 188 106 1261 2307 1167 205 103
background	102 106 475 2151 1139 15835 30113 4777 5150 188 106 13749 1904 1167 422 582 111 20900 2465 131 4777 422 13262 422 137 2740 2654 220 8709 263 2208 453 205 103
objective	102 573 111 3648 10028 422 1164 13749 5150 2617 360 528 3659 4200 205 103
method	102 121 1349 422 111 2151 2067 131 4631 1904 147 13749 4777 5150 434 10627 12259 5180 137 12574 119 5150 1150 205 103
result	102 238 1203 2315 106 6124 6502 131 111 849 191 4631 1904 791 13749 4777 5150 121 111 2442 1323 1320 205 103
method	102 185 705 5359 111 2740 131 4777 5150 137 111 5903 131 13749 5150 205 103
method	102 666 422 185 3978 874 936 2028 131 13749 5150 862 1904 7909 422 2208 4933 422 137 8304 1882 205 103
objective	102 1839 131 111 6502 165 191 5150 2617 582 185 1579 775 16748 120 1045 422 1471 4777 6586 4777 579 7059 1417 476 5150 422 11074 5150 869 23171 114 5150 422 137 4777 812 673 443 150 422 188 804 188 7377 8152 8429 2190 205 103
method	102 111 1060 3060 131 10286 422 3454 147 13749 1904 422 165 2991 205 103


background	102 238 1203 4400 106 758 2602 4220 1172 168 111 7819 1167 131 111 2998 131 26740 24319 3072 168 7109 6513 602 205 103
background	102 111 1172 15603 111 5135 467 106 610 131 13300 131 15076 2687 137 106 4342 179 9192 2541 131 1445 205 103
background	102 256 16571 776 1011 111 29658 6155 145 16560 546 1261 1221 3253 2087 2865 263 535 669 4149 969 28863 198 190 111 13300 131 1061 9230 168 3701 1071 3512 205 103
objective	102 111 1337 4337 300 195 7198 121 111 982 874 3565 862 158 546 4070 1221 3253 10652 263 111 1073 669 4149 137 633 4342 179 12532 2541 121 532 579 2059 833 8188 2572 1405 422 170 546 4677 111 5135 467 111 502 2713 131 10652 422 137 239 546 4245 453 5038 191 111 2429 5135 1882 168 111 1073 137 1061 532 9230 137 626 111 1186 188 111 2531 2602 610 205 103
result	102 16560 453 2760 263 6909 428 11747 120 10411 829 123 6338 2781 3899 131 6873 190 643 3163 1049 165 501 147 10538 111 1337 1882 205 103
result	102 603 1031 147 494 804 579 1721 16560 2602 4220 1045 422 111 1337 1882 2772 130 3523 131 235 1823 286 1863 205 103


background	102 22287 8105 14776 111 14513 131 130 9953 1532 234 1980 20909 690 633 6871 205 103
method	102 185 2024 191 106 551 168 11960 106 8995 131 22287 2676 19966 5847 121 334 5176 131 111 22287 8105 131 535 4330 434 528 1827 214 633 2323 205 103
method	102 185 626 238 5504 8995 147 3745 22287 2676 21720 121 19966 147 21720 198 3583 1532 234 1980 8826 1319 22287 8105 205 103
method	102 185 3782 111 2141 131 12617 137 22137 1391 191 3997 1904 4826 168 6121 22287 2676 21720 137 185 3745 111 1150 131 3997 1904 2190 137 1168 23091 191 238 2188 205 103
result	102 6157 6327 166 2109 7913 179 422 6210 111 1168 23091 2247 111 3997 1904 2190 620 1248 804 205 103


background	102 238 1203 4400 106 6921 437 121 583 2015 3469 604 9096 9845 205 103
background	102 256 165 791 191 111 626 131 9096 7637 147 1584 2374 2505 12992 422 137 191 111 626 131 4942 4185 131 6921 422 3716 214 2033 131 106 9096 4772 1006 205 103
method	102 1323 9096 6921 5634 137 9096 6630 220 1565 422 9064 191 874 1049 205 103
method	102 111 6921 5634 2645 539 2739 106 583 131 2374 165 263 111 2050 6921 422 137 9096 6630 2645 539 2739 535 1161 165 263 1073 6921 8855 573 111 7637 205 103
result	102 238 6921 437 2890 147 10586 475 1168 7176 121 2015 1385 1078 205 103


background	102 3650 3948 165 106 3182 6704 4569 4467 214 111 10436 131 5071 453 2449 205 103
background	102 868 147 494 7602 10864 422 256 165 3765 214 106 1135 649 131 10643 235 643 1049 422 121 1349 6275 2048 422 3948 2691 137 7710 3880 205 103
objective	102 238 1203 8878 191 111 9080 10643 422 582 106 1135 649 131 11739 220 12199 106 649 131 9080 2688 147 1607 5675 121 111 755 20814 1607 121 111 973 429 205 103
method	102 238 1203 23139 30113 147 4245 106 3948 437 669 4964 121 993 147 1883 2008 111 9080 2688 131 407 11739 205 103
objective	102 185 8667 198 3026 3948 1262 220 1987 147 195 111 4523 198 2172 2035 111 3587 22737 1003 3954 238 4569 422 1967 6325 422 934 1056 137 2404 17946 7780 123 205 103


objective	102 238 1203 9154 111 1167 131 6527 1263 2567 5080 168 626 121 2567 3512 205 103
method	102 185 5359 5704 2322 334 12974 111 3432 131 655 130 18324 2322 137 6773 205 103
method	102 1967 6773 422 185 626 111 1572 1187 147 6862 580 3597 624 205 103
method	102 1967 18324 2322 422 185 2579 147 4083 355 1263 2567 5080 205 103
method	102 3222 131 106 1232 2358 147 3730 1263 2567 5080 422 185 4135 2674 580 2322 137 626 106 3835 131 8487 1572 10725 30113 147 5752 190 188 1164 1572 1245 188 1263 205 103
result	102 580 5704 2322 545 121 106 952 610 131 453 579 6920 422 844 579 2229 422 597 1671 5080 422 12357 5970 1863 5164 137 106 1108 1568 2172 7209 131 244 205 8468 30141 235 566 422 12784 30145 5080 205 103
result	102 111 1797 649 131 5080 1031 147 130 18324 2322 7016 111 626 131 7141 3997 1904 2190 137 7141 6540 1262 168 2567 3512 205 103
method	102 121 238 1203 185 405 198 580 5704 2322 7016 111 626 131 111 7669 10560 579 131 579 2880 437 168 3512 205 103
other	102 111 5704 2322 2031 165 1827 16222 1427 145 2031 862 2081 862 1352 1352 271 30109 205 2515 30111 205 256 1352 1709 8442 26662 854 1352 5704 19834 205 19912 546 205 103


background	102 2880 360 617 482 3559 121 106 4147 2220 1159 111 2856 131 776 205 103
background	102 603 698 1871 147 572 198 422 698 1269 147 14153 137 4367 28356 16161 5882 205 103
method	102 1554 2798 453 2307 1554 137 1554 2798 2307 1554 220 502 16750 334 7416 198 17136 205 103
background	102 1967 1164 494 2880 121 111 23372 131 111 2556 6816 422 407 360 3063 326 14718 30113 833 573 579 626 422 20196 1839 131 547 2592 4419 121 111 624 205 103
objective	102 238 1203 165 130 5809 147 5239 198 5144 205 103


background	102 23206 11440 16754 2449 360 10036 188 130 2115 2358 168 8396 453 4620 205 103
objective	102 111 2886 6924 3685 131 502 4631 2449 13330 2089 535 494 121 106 2799 579 1522 4941 2707 205 103
objective	102 694 422 256 165 302 6567 543 111 2449 4689 130 4211 8113 137 1792 3277 3740 238 1263 205 103
method	102 111 1073 13288 2208 2272 422 334 5185 4035 4751 16425 422 16167 106 1716 4941 579 25513 19155 121 111 2501 205 103
method	102 121 238 1203 422 185 5359 27478 12091 188 106 2358 147 4689 4211 121 8472 137 626 238 147 22847 111 626 131 4035 10544 121 13288 30113 205 103
result	102 121 867 422 185 709 106 3323 198 2955 13264 422 334 165 106 1495 5836 121 13288 2208 422 11302 1074 147 111 5074 131 21361 1338 16690 121 699 579 6855 8472 205 103
result	102 10744 214 407 8376 422 185 651 130 1172 2722 16176 133 198 165 3254 422 2177 147 1547 137 11616 7617 1150 121 106 3229 8813 2186 643 10120 422 6985 145 5060 383 422 2313 10525 579 566 422 137 24791 3331 546 422 137 10263 2554 190 3343 425 1884 15308 10288 205 103


background	102 22988 24930 30113 3859 422 106 2177 1724 437 131 8582 940 422 165 111 11489 1139 147 8538 8582 19490 205 103
background	102 256 434 6920 1777 224 9207 121 4451 179 8585 7423 422 137 165 106 1235 2602 131 5046 19490 15794 205 103
background	102 111 22988 24930 1139 16844 121 4569 422 137 6728 106 2950 131 5971 849 2731 2803 205 103
method	102 238 3092 5223 111 2611 1098 131 111 5751 121 238 1590 422 9822 655 2501 263 111 12261 849 2928 422 137 10742 2611 121 4569 17614 30113 205 103
method	102 185 405 198 422 3533 111 9001 131 111 22988 24930 1139 422 461 4126 1937 2010 1111 190 238 4900 2358 205 103


objective	102 238 1203 21138 111 6237 3687 3824 10191 551 3824 30132 22081 188 106 1908 131 1775 121 3367 9886 205 103
method	102 121 2144 147 4588 30121 2040 131 3824 30132 22081 422 334 3297 147 626 617 111 1653 28683 422 185 11598 655 111 1653 137 111 1892 28683 422 5644 227 147 4978 106 643 3824 4604 198 552 195 475 4279 168 3367 9886 205 103
method	102 185 2605 111 4325 2880 690 111 1653 1630 137 111 3367 2880 690 111 1892 1630 422 137 4677 106 7246 2867 214 3534 560 111 20340 10920 2186 355 111 4325 579 3367 3824 4169 205 103
method	102 185 27704 198 111 1337 4793 10191 1630 437 145 408 30119 546 2315 1775 198 106 3367 165 1011 106 4325 902 422 121 867 147 137 4662 140 111 3783 902 1610 791 1139 205 103


background	102 1748 3871 165 19125 2815 5212 137 23398 1004 7524 168 7998 1904 205 103
method	102 190 1385 131 1748 3871 422 6938 552 6367 111 1767 1837 624 1017 5244 145 139 205 159 205 422 1767 6404 546 422 666 147 12902 8827 147 6241 8785 1904 5616 263 139 579 1904 147 1748 1904 205 103
